"replications","input1","input2","input3","input4","output1","output2"
329,"A",3,"Y",13,1.32445374282638,1.77735208769671
330,"A",3,"Y",13,2.71005126182501,3.45755302963153
331,"A",3,"Y",13,1.19437948145395,2.56688057542388
332,"A",3,"Y",13,0.789992164986763,1.62240739553749
333,"A",3,"Y",13,0.0337946085653332,1.52169092864365
334,"A",3,"Y",13,1.43841246293903,1.79608615674867
335,"A",3,"Y",13,2.15145468989166,1.62351184329022
336,"A",3,"Y",13,-0.627774226150469,3.06766590103693
337,"A",3,"Y",13,1.17698720225223,3.30651442682245
338,"A",3,"Y",13,0.572931611651036,0.464453862538121
339,"A",3,"Y",13,0.897012742375366,3.42180198983028
340,"A",3,"Y",13,0.681084449005659,3.85043811202334
341,"A",3,"Y",13,-0.202915733149433,3.78815062490447
342,"A",3,"Y",13,0.345501743735927,1.5480801286583
343,"A",3,"Y",13,1.61281554713594,1.86453809703982
344,"A",3,"Y",13,0.367385309931451,2.33150509126921
345,"A",3,"Y",13,0.856753751269689,1.92282416701503
346,"A",3,"Y",13,1.24988920781585,-0.654397283964418
347,"A",3,"Y",13,1.53332200343478,1.88307865642876
348,"A",3,"Y",13,0.205735493979569,2.64876029413863
349,"A",3,"Y",13,2.02480495525316,0.918889890885852
350,"A",3,"Y",13,0.960879979577424,2.13916979694468
351,"A",3,"Y",13,1.82031758678628,2.15266693993884
352,"A",3,"Y",13,2.86721321000836,1.07389562357726
353,"A",3,"Y",13,0.49791979732831,2.4747811645074
354,"A",3,"Y",13,1.11631196792374,0.93830309197167
355,"A",3,"Y",13,0.218974642465351,5.08579661213372
356,"A",3,"Y",13,1.90903199097443,3.20611536179637
357,"A",3,"Y",13,0.718224879133093,0.99907318071528
358,"A",3,"Y",13,2.65197342311208,4.16905701500731
359,"A",3,"Y",13,1.69405378230323,3.93835163772486
360,"A",3,"Y",13,2.65633024258676,4.68143123156539
361,"A",3,"Y",13,-0.326494837392837,1.93203271663711
362,"A",3,"Y",13,1.65095330288117,3.47378407642858
363,"A",3,"Y",13,2.64003390518638,2.41063779887673
364,"A",3,"Y",13,1.0443502239559,2.55306795748072
365,"A",3,"Y",13,-1.12675566400011,1.99481158240079
366,"A",3,"Y",13,-0.548869153326674,3.88446570902904
367,"A",3,"Y",13,0.565789330097377,2.88359384566594
368,"A",3,"Y",13,1.73267431455175,2.44727651402139
369,"A",3,"Y",13,-0.739330672042125,1.26412238094223
370,"A",3,"Y",13,0.401299786207144,1.2637682406022
371,"A",3,"Y",13,0.291412826500307,2.65616402709906
372,"A",3,"Y",13,0.41199046893345,2.18950391124999
373,"A",3,"Y",13,1.77984885508373,2.18778472177871
374,"A",3,"Y",13,1.85163960235412,1.94091750413305
375,"A",3,"Y",13,0.276184197100599,1.35790602906679
376,"A",3,"Y",13,1.15441912667783,3.83392437366116
377,"A",3,"Y",13,1.31602501299713,2.31642055795826
378,"A",3,"Y",13,0.92016958074049,2.60214131974157
379,"A",3,"Y",13,0.852058170236718,1.86597695285809
380,"A",3,"Y",13,-0.0695899131138897,1.58949585279912
381,"A",3,"Y",13,0.430547308361612,0.42602441085844
382,"A",3,"Y",13,0.376476635939728,-0.188922018840222
383,"A",3,"Y",13,1.78884049840912,1.45302362222532
384,"A",3,"Y",13,0.337062274542204,0.395727004954651
385,"A",3,"Y",13,0.774993990255299,2.24224911179241
386,"A",3,"Y",13,0.467078979732165,1.34258507122414
387,"A",3,"Y",13,0.584529230117331,1.40005471808865
388,"A",3,"Y",13,0.809445688644778,1.85719023944645
389,"A",3,"Y",13,-0.107768243289878,2.54844792677178
390,"A",3,"Y",13,2.2390543389898,1.75420120686153
391,"A",3,"Y",13,1.63655724050681,1.57524352740747
392,"A",3,"Y",13,1.99290302730229,1.76477125500631
393,"A",3,"Y",13,1.76959854618491,2.90268535096418
394,"A",3,"Y",13,0.480881261058624,1.16824813148027
395,"A",3,"Y",13,1.91697340981955,3.82664963425096
396,"A",3,"Y",13,0.533637459822098,0.651867162936381
397,"A",3,"Y",13,1.29166821426771,3.78352667175631
398,"A",3,"Y",13,1.40310802518631,3.06399677970873
399,"A",3,"Y",13,1.62448945610141,3.03860586370105
400,"A",3,"Y",13,-0.478373054640657,1.00005086889957
401,"A",3,"Y",13,0.603626797500342,0.147416600334768
402,"A",3,"Y",13,0.148053991583284,2.60330500647903
403,"A",3,"Y",13,0.901187468007857,2.15125851462418
404,"A",3,"Y",13,0.74890660866718,2.32469217696208
405,"A",3,"Y",13,1.00545884517348,2.09544797540033
406,"A",3,"Y",13,0.259102608154782,3.81312654267186
407,"A",3,"Y",13,1.33216182913027,3.67698316702087
408,"A",3,"Y",13,0.525518864249818,2.73779576710627
409,"A",3,"Y",13,1.45404559663853,3.5802117391602
410,"A",3,"Y",13,-0.285323603363073,1.9991400311556
411,"A",3,"Y",13,0.189599565957099,2.61374833200215
412,"A",3,"Y",13,1.55337579906103,1.38842154580663
413,"A",3,"Y",13,1.63977771106563,2.01197391660951
414,"A",3,"Y",13,0.420264841655907,-0.0264638804100752
415,"A",3,"Y",13,0.125502831398055,1.34791863135541
416,"A",3,"Y",13,2.023784247223,1.80966663318623
417,"A",3,"Y",13,-0.0596275020879082,2.17000149998865
418,"A",3,"Y",13,1.04357907776147,2.21521884140529
419,"A",3,"Y",13,0.558505395755506,0.138921964006459
420,"A",3,"Y",13,1.48316393520724,1.51765794545811
421,"A",3,"Y",13,1.24294218090538,1.68070783891382
422,"A",3,"Y",13,2.22233664761949,3.55999796726021
423,"A",3,"Y",13,-0.554647002666825,1.94686623180031
424,"A",3,"Y",13,2.25957731141375,3.17533707247449
425,"A",3,"Y",13,0.766321183427621,1.87047693170123
426,"A",3,"Y",13,-0.097540122133295,0.982303131692537
427,"A",3,"Y",13,0.805104323749768,0.629194943821411
428,"A",3,"Y",13,2.00509084017558,2.97463093063931
429,"A",3,"Y",13,1.04472566289977,3.79535029262262
430,"A",3,"Y",13,-0.144248820341832,0.631530671842119
431,"A",3,"Y",13,2.27043809761723,2.23247410869609
432,"A",3,"Y",13,0.943094014893776,3.12699997555189
433,"A",3,"Y",13,1.52797237903465,2.10289796567081
434,"A",3,"Y",13,0.6751843710885,1.98849625165025
435,"A",3,"Y",13,1.99477503916969,1.47782534213155
436,"A",3,"Y",13,2.12741564282617,2.46200679927321
437,"A",3,"Y",13,1.28888705854274,1.32819923288514
438,"A",3,"Y",13,1.93561499275085,2.05817705087607
439,"A",3,"Y",13,1.7713804003714,2.09733814451388
440,"A",3,"Y",13,0.0633177381312506,1.70967121538471
441,"A",3,"Y",13,1.39954157848214,1.81413809881387
442,"A",3,"Y",13,0.756680470668472,1.87151453639035
443,"A",3,"Y",13,0.145765632062098,1.92384751229567
444,"A",3,"Y",13,1.32772801939467,1.52499032298408
445,"A",3,"Y",13,0.0336068496910193,1.68397140369622
446,"A",3,"Y",13,-1.28575876226905,3.24578748315011
447,"A",3,"Y",13,0.708410618597297,0.789791211650061
448,"A",3,"Y",13,0.807114828820216,2.75664888801133
449,"A",3,"Y",13,2.23349521999639,4.59887949658691
450,"A",3,"Y",13,1.12741930487885,2.6384448329361
451,"A",3,"Y",13,-0.635601559824861,2.55357294643895
452,"A",3,"Y",13,-0.264702581094858,3.37382275073141
453,"A",3,"Y",13,1.2240826193147,2.05317855728569
454,"A",3,"Y",13,1.64438179699759,1.95232340917382
455,"A",3,"Y",13,1.60418295266187,1.75321634242985
456,"A",3,"Y",13,1.27673921740572,1.82833499239125
457,"A",3,"Y",13,-1.25690826800286,1.49638374112438
458,"A",3,"Y",13,0.649452612875996,0.656526392725373
459,"A",3,"Y",13,0.221607741067437,-0.36122731001348
460,"A",3,"Y",13,-0.763177837393965,1.21301356957025
461,"A",3,"Y",13,0.70090824294513,0.117443713771077
462,"A",3,"Y",13,0.252848866637323,1.8204357737064
463,"A",3,"Y",13,0.0042710701351002,1.97357268429389
464,"A",3,"Y",13,0.28991204937448,1.54546325529991
465,"A",3,"Y",13,0.583757091538937,-0.914685753060487
466,"A",3,"Y",13,2.08721329211006,0.96738301521853
467,"A",3,"Y",13,1.54691214145769,3.40205777987377
468,"A",3,"Y",13,1.61446572468897,2.32434770891563
469,"A",3,"Y",13,1.86168321248408,2.61164411671572
470,"A",3,"Y",13,0.908819870365631,0.383001256946203
471,"A",3,"Y",13,0.125796232181619,3.07984100713619
472,"A",3,"Y",13,-0.0394794951949273,2.36507493540822
473,"A",3,"Y",13,-0.0872179928130148,2.11638189106083
474,"A",3,"Y",13,1.42502218786117,0.599506264919831
475,"A",3,"Y",13,1.37118761010248,-0.123919705590592
476,"A",3,"Y",13,0.823649250950396,3.32997203866548
477,"A",3,"Y",13,-0.428550435153098,0.999142937527399
478,"A",3,"Y",13,2.49678347985488,1.75732327061694
479,"A",3,"Y",13,0.609731547320891,2.19120897368191
480,"A",3,"Y",13,1.49798542445583,1.44710386743954
481,"A",3,"Y",13,0.956929373930976,3.44884791180049
482,"A",3,"Y",13,0.240419603616061,0.510155595585954
483,"A",3,"Y",13,-0.699394720606683,2.8120783564099
484,"A",3,"Y",13,0.508728349698987,1.45198781233707
485,"A",3,"Y",13,-0.713981342269966,2.460261330269
486,"A",3,"Y",13,1.05993458600116,1.91785744221323
487,"A",3,"Y",13,-0.424676056419753,1.71782458526952
488,"A",3,"Y",13,1.78940130066237,1.2012424265288
489,"A",3,"Y",13,0.256557687391718,3.24830568389598
490,"A",3,"Y",13,0.624265378214263,1.27991765650064
491,"A",3,"Y",13,2.12040421964175,3.74396184566003
492,"A",3,"Y",13,2.23350125291858,2.29915577719974
493,"A",3,"Y",13,0.0149059324871373,3.83726509154952
494,"A",3,"Y",13,2.82732672386896,2.71833014221332
495,"A",3,"Y",13,-1.27702022707306,1.94367750865746
496,"A",3,"Y",13,1.15296201327909,3.13838179910139
497,"A",3,"Y",13,0.683866310164822,1.97622477049396
498,"A",3,"Y",13,2.07598032940371,2.38609214285728
499,"A",3,"Y",13,1.66772216934911,2.46989726885444
500,"A",3,"Y",13,1.43517402046411,1.87724432242587
501,"A",3,"Y",13,1.40363822702732,2.72475445215962
502,"A",3,"Y",13,1.9780168959086,1.24933008094887
503,"A",3,"Y",13,-0.0194272707245413,1.40034951718844
504,"A",3,"Y",13,0.637413887621753,0.557584105255977
505,"A",3,"Y",13,1.3767433197853,1.08140608267054
506,"A",3,"Y",13,-0.0389247312389185,0.609056420179011
507,"A",3,"Y",13,-0.255482372705923,1.90982330068396
508,"A",3,"Y",13,1.73288465401909,2.00007695066477
509,"A",3,"Y",13,2.12928584807579,3.70550721187981
510,"A",3,"Y",13,1.71101291635876,0.783348528297953
511,"A",3,"Y",13,2.69140856409803,2.86644643154149
512,"A",3,"Y",13,1.84215439923365,3.03986944955325
513,"A",3,"Y",13,2.37514912039249,1.91509583408349
514,"A",3,"Y",13,1.37365181019512,1.92255280340809
515,"A",3,"Y",13,0.72124337297011,2.40571844939014
516,"A",3,"Y",13,-0.11951726225845,0.740250535791833
517,"A",3,"Y",13,0.478266586778848,1.61118833175946
518,"A",3,"Y",13,-0.0879055658415673,1.07028620620515
519,"A",3,"Y",13,0.872776272613688,1.57332482594388
520,"A",3,"Y",13,1.98827446983408,0.0837451548035637
521,"A",3,"Y",13,-0.0411482447150768,3.17074369433273
522,"A",3,"Y",13,1.03926670924124,-0.0575961615044318
523,"A",3,"Y",13,2.14939227577926,1.82591852326118
524,"A",3,"Y",13,1.37990995529911,2.21520490078784
525,"A",3,"Y",13,2.05124050628849,2.07375908803391
526,"A",3,"Y",13,0.481440830195079,0.870866761714539
527,"A",3,"Y",13,0.391862417088528,1.86081297628849
528,"A",3,"Y",13,0.634748150460271,3.49194059724456
529,"A",3,"Y",13,-0.56271396702895,0.872152731508736
530,"A",3,"Y",13,0.329248581947516,0.345348157637446
531,"A",3,"Y",13,1.03810544141473,1.80622590566076
532,"A",3,"Y",13,0.951611659013229,1.57208290712251
533,"A",3,"Y",13,2.94803911892273,3.44710032696661
534,"A",3,"Y",13,-0.0595194547873388,2.23546918288463
535,"A",3,"Y",13,0.405351169989209,1.6827771218852
536,"A",3,"Y",13,-0.0135173296665363,2.58185675920106
537,"A",3,"Y",13,1.86749762129597,2.04817234580837
538,"A",3,"Y",13,-0.442368208133434,2.40121373514782
539,"A",3,"Y",13,2.0049630761941,1.34756516766504
540,"A",3,"Y",13,0.436176095870894,2.8288702899427
541,"A",3,"Y",13,-1.05478901285264,3.14651056063738
542,"A",3,"Y",13,0.958949655027258,2.6162463255272
543,"A",3,"Y",13,1.47049528059448,2.58593498871565
544,"A",3,"Y",13,0.713646096209095,3.11678991940116
545,"A",3,"Y",13,-1.16081391248846,2.60030152144344
546,"A",3,"Y",13,0.44930698788828,-0.212123999309877
547,"A",3,"Y",13,-0.0213945622392038,3.15388023291927
548,"A",3,"Y",13,2.44332214196667,1.31247241376746
549,"A",3,"Y",13,1.66939847832213,1.27829003355206
550,"A",3,"Y",13,0.0117349369749105,1.9627056903781
551,"A",3,"Y",13,3.42625743207166,2.34289177449723
552,"A",3,"Y",13,-0.258847171855392,1.88509745957216
553,"A",3,"Y",13,-0.621630980509008,0.525520827061235
554,"A",3,"Y",13,0.583550061354864,3.07000435366256
555,"A",3,"Y",13,2.20046695500104,1.58609676359587
556,"A",3,"Y",13,2.4164057913817,1.83857285453326
557,"A",3,"Y",13,1.88777651648131,1.90957521174351
558,"A",3,"Y",13,0.999228093290224,2.94357018117232
559,"A",3,"Y",13,-0.035059192622177,1.21272250032734
560,"A",3,"Y",13,0.751102979093679,1.54073675729835
561,"A",3,"Y",13,0.501546534749682,0.574050935198464
562,"A",3,"Y",13,2.11268333525136,0.51397984350844
563,"A",3,"Y",13,1.13793761917117,3.87311562190392
564,"A",3,"Y",13,-1.40629003980367,2.12396925464497
565,"A",3,"Y",13,0.319217688753165,1.31291043115408
566,"A",3,"Y",13,1.53333276165616,2.76565212417259
567,"A",3,"Y",13,1.0754828582344,2.42050635197976
568,"A",3,"Y",13,-0.628264854662212,1.01070918231451
569,"A",3,"Y",13,1.43647052966103,2.98968179608093
570,"A",3,"Y",13,0.695260693920655,2.08951192765912
571,"A",3,"Y",13,0.582907199441563,0.70128183920594
572,"A",3,"Y",13,-0.42527854012204,0.927346550148586
573,"A",3,"Y",13,1.17187755477845,2.75535865577252
574,"A",3,"Y",13,0.885589198011819,2.03610175063785
575,"A",3,"Y",13,2.38828517807421,2.80380131868115
576,"A",3,"Y",13,0.669152678743609,1.78401698860585
577,"A",3,"Y",13,1.08857646236542,0.454899566958615
578,"A",3,"Y",13,1.18520010171564,2.54423020224929
579,"A",3,"Y",13,0.28484382408187,1.87381978343135
580,"A",3,"Y",13,0.610935365295977,2.52587700080373
581,"A",3,"Y",13,0.61331371236346,0.869485517755692
582,"A",3,"Y",13,0.886603920638903,1.97094883426082
583,"A",3,"Y",13,2.02890441219068,2.09400702486933
584,"A",3,"Y",13,0.970497700167835,0.220764610343805
585,"A",3,"Y",13,1.13177849066763,2.34111665907692
586,"A",3,"Y",13,2.04900286677433,1.20390671495093
587,"A",3,"Y",13,1.7127799155298,3.04466452041833
588,"A",3,"Y",13,-0.700866019088635,3.53929137220532
589,"A",3,"Y",13,0.96270879023991,3.89865271002141
590,"A",3,"Y",13,0.861471212501141,1.627772000915
591,"A",3,"Y",13,1.85444989520638,0.435287906397958
592,"A",3,"Y",13,0.75389701371767,1.59910995198684
593,"A",3,"Y",13,1.43738100786329,1.89425352206933
594,"A",3,"Y",13,-0.326052874763574,2.58843631724043
595,"A",3,"Y",13,1.58333273066783,1.77615498676061
596,"A",3,"Y",13,0.518326201768645,1.0150394633705
597,"A",3,"Y",13,2.36583667798302,1.25938502476702
598,"A",3,"Y",13,3.1220404503075,-0.297811748205637
599,"A",3,"Y",13,-0.291461039744006,0.05110155950773
600,"A",3,"Y",13,1.17757467939846,1.18480590457811
601,"A",3,"Y",13,0.599937247804778,2.33759662476911
602,"A",3,"Y",13,0.782360464818819,2.24644896812842
603,"A",3,"Y",13,0.797248393577863,1.32590596308043
604,"A",3,"Y",13,1.3414816056979,1.31997576035792
605,"A",3,"Y",13,-0.524096968015862,1.84981230095591
606,"A",3,"Y",13,1.70843066916429,2.36697398051174
607,"A",3,"Y",13,-0.217678289519821,2.02200830635652
608,"A",3,"Y",13,1.24988979639679,1.23535450798346
609,"A",3,"Y",13,0.183655183329919,1.61707391376142
610,"A",3,"Y",13,0.401787604346244,1.78946187566474
611,"A",3,"Y",13,2.22132419483955,2.0679325905293
612,"A",3,"Y",13,1.94671597199905,2.04379934652753
613,"A",3,"Y",13,-0.592144641021956,1.7295097062561
614,"A",3,"Y",13,0.516274927255877,1.08101433461704
615,"A",3,"Y",13,-0.491053270638036,0.615335023923113
616,"A",3,"Y",13,1.16585093372903,0.509278614213427
617,"A",3,"Y",13,2.51712218772391,3.59150483377914
618,"A",3,"Y",13,1.4797940596519,0.835434712057627
619,"A",3,"Y",13,0.290502044405439,1.96013736821286
620,"A",3,"Y",13,-0.591413739775124,2.14925917484201
621,"A",3,"Y",13,1.33704313845457,0.830090056511034
622,"A",3,"Y",13,2.39976881836657,2.02714377880949
623,"A",3,"Y",13,0.68351388021882,2.64803415092255
624,"A",3,"Y",13,-1.02520203078102,1.83243627478911
625,"A",3,"Y",13,0.230631558573439,0.482293597783149
626,"A",3,"Y",13,1.40341625321114,1.40588837222635
627,"A",3,"Y",13,-0.192440583878837,0.520656952504419
628,"A",3,"Y",13,0.510180357034001,2.32862235593326
629,"A",3,"Y",13,2.11167362820628,2.53573199192815
630,"A",3,"Y",13,1.86813310127894,0.900203069161531
631,"A",3,"Y",13,3.49244847543486,2.4272100795152
632,"A",3,"Y",13,-0.530392889056624,1.43501033170937
633,"A",3,"Y",13,2.28139989085602,3.13645033140327
634,"A",3,"Y",13,0.199074876588764,1.58685443571925
635,"A",3,"Y",13,0.639505605536184,2.4489799720155
636,"A",3,"Y",13,2.09045168826133,2.15053704050794
637,"A",3,"Y",13,1.30547616964619,3.39713141203273
638,"A",3,"Y",13,1.11232381168462,2.8902304200253
639,"A",3,"Y",13,-0.85881688784729,0.07126260696554
640,"A",3,"Y",13,0.25867618221848,1.689403850848
641,"A",3,"Y",13,1.5678773806843,1.73021613527561
642,"A",3,"Y",13,1.41446391683485,2.94299737341897
643,"A",3,"Y",13,1.777458078847,2.48381495074266
644,"A",3,"Y",13,2.76323577771264,2.62471721114902
645,"A",3,"Y",13,1.30282272998693,2.17785549719993
646,"A",3,"Y",13,1.61622464807202,1.63428981310178
647,"A",3,"Y",13,1.67560760611393,0.417102478868786
648,"A",3,"Y",13,0.395369446992959,2.25312916104294
649,"A",3,"Y",13,0.32904016460124,2.26669635873155
650,"A",3,"Y",13,1.43552464421517,1.25731384285026
651,"A",3,"Y",13,-1.23591873857428,0.378948651063153
652,"A",3,"Y",13,0.675262113461349,2.21703918123402
653,"A",3,"Y",13,1.56039975957615,1.72474974829693
654,"A",3,"Y",13,-1.30688470911864,2.03462535960956
655,"A",3,"Y",13,2.02821859234137,3.04520850758712
656,"A",3,"Y",13,0.310797584565711,2.31675621948904
657,"A",3,"Y",13,0.0932721681010507,1.73473368533996
658,"A",3,"Y",13,0.0662580098125354,-0.060425307359282
659,"A",3,"Y",13,1.88828066102356,1.19297900198413
660,"A",3,"Y",13,0.0954785563083156,3.47319614606727
661,"A",3,"Y",13,0.31219589184443,4.04349272354027
662,"A",3,"Y",13,0.838127623533016,1.98501983034747
663,"A",3,"Y",13,2.05380673453471,2.60334978198367
664,"A",3,"Y",13,0.861694375652664,2.17446852831517
665,"A",3,"Y",13,0.314702856982311,1.00166044127903
666,"A",3,"Y",13,-0.979088023817635,1.50750917553934
667,"A",3,"Y",13,1.85094619497616,2.44554688189339
668,"A",3,"Y",13,2.4012168812631,1.89636776008779
669,"A",3,"Y",13,-0.671902727740922,0.516659076586118
670,"A",3,"Y",13,1.06208294134233,1.53422657258007
671,"A",3,"Y",13,0.21557142124008,2.85353004741247
672,"A",3,"Y",13,2.96228263977951,1.76466579560112
673,"A",3,"Y",13,1.58482243894623,1.96175108825238
674,"A",3,"Y",13,1.27924981771426,1.42247309429722
675,"A",3,"Y",13,3.07955594854096,2.25318326490194
676,"A",3,"Y",13,0.559390443918246,2.60839895521586
677,"A",3,"Y",13,1.3107541040629,3.97328630826927
678,"A",3,"Y",13,0.763609466772577,3.44183057110706
679,"A",3,"Y",13,1.29785403039132,1.69502095258595
680,"A",3,"Y",13,1.9946786459431,3.08524533250248
681,"A",3,"Y",13,0.132488831753552,-0.718984688504318
682,"A",3,"Y",13,2.73810119036363,2.66855732658586
683,"A",3,"Y",13,-0.0886748096386532,1.92294634807139
684,"A",3,"Y",13,1.13892987672656,3.04631200708308
685,"A",3,"Y",13,3.73585352272974,2.65979779223537
686,"A",3,"Y",13,0.560855686559174,3.65731919772737
687,"A",3,"Y",13,2.2626173460096,2.54938961289291
688,"A",3,"Y",13,1.46457464638673,0.56788449554191
689,"A",3,"Y",13,-1.00206426440133,-0.015006191011278
690,"A",3,"Y",13,0.349177961744124,2.30417406219813
691,"A",3,"Y",13,0.88651329112433,0.118841102693946
692,"A",3,"Y",13,2.0782085390393,2.5544609146378
693,"A",3,"Y",13,3.14551625876722,0.518875511352395
694,"A",3,"Y",13,1.20970052272867,0.255972687686896
695,"A",3,"Y",13,0.193050026856942,2.54031512772737
696,"A",3,"Y",13,1.00662985460303,0.883565926377762
697,"A",3,"Y",13,1.28484149293794,2.86783304073756
698,"A",3,"Y",13,1.82404235958178,1.77872935887566
699,"A",3,"Y",13,0.50250628315055,1.51450618808794
700,"A",3,"Y",13,0.852253249556918,2.07990154765168
701,"A",3,"Y",13,-0.804609143074345,0.0264411063884955
702,"A",3,"Y",13,-0.0307860670626994,2.5009469845088
703,"A",3,"Y",13,-1.83826224445175,1.93960610098289
704,"A",3,"Y",13,0.330228903301261,3.42030135883798
705,"A",3,"Y",13,1.11753459633434,2.12078935152639
706,"A",3,"Y",13,0.693842348363574,4.17026415691066
707,"A",3,"Y",13,1.0909053259258,2.35251454257333
708,"A",3,"Y",13,1.64014439508908,2.68333125414922
709,"A",3,"Y",13,-0.100179107235336,3.1596211490205
710,"A",3,"Y",13,1.16451821813043,3.07418390683405
711,"A",3,"Y",13,-0.647677339521495,0.744935114633057
712,"A",3,"Y",13,0.650875962806827,1.56880197211271
713,"A",3,"Y",13,2.17138933573271,0.626648389555994
714,"A",3,"Y",13,0.176457805750359,2.93758495075237
715,"A",3,"Y",13,0.545369156772696,0.280000998466161
716,"A",3,"Y",13,1.01253318191202,3.4334724309226
717,"A",3,"Y",13,0.711332590947294,2.84213536957681
718,"A",3,"Y",13,1.00077429427325,1.53125512128992
719,"A",3,"Y",13,0.0741283978053769,1.88075919016609
720,"A",3,"Y",13,1.5405071933414,1.43004632324019
721,"A",3,"Y",13,0.967128870657147,2.56754434669425
722,"A",3,"Y",13,0.108633781997622,2.08841164325528
723,"A",3,"Y",13,0.00356937142940239,2.56341745707312
724,"A",3,"Y",13,1.15243776636513,1.66618218886036
725,"A",3,"Y",13,3.83963451915463,1.32118112109083
726,"A",3,"Y",13,0.579332278352588,2.0272935695086
727,"A",3,"Y",13,1.9754129825357,2.70081001589662
728,"A",3,"Y",13,-0.321503630709726,1.84074688097542
729,"A",3,"Y",13,2.84175471844171,3.02787069054839
730,"A",3,"Y",13,2.23595125984536,1.91994038358339
731,"A",3,"Y",13,1.82424679395619,2.72456686641465
732,"A",3,"Y",13,1.83538506166657,3.88887097868393
733,"A",3,"Y",13,1.07544877378666,2.00723225933722
734,"A",3,"Y",13,0.597682375183801,2.57949802416857
735,"A",3,"Y",13,0.198136098811312,0.355998187141953
736,"A",3,"Y",13,-0.0601475189845886,4.0046069059455
737,"A",3,"Y",13,1.12449104216818,3.70691851991552
738,"A",3,"Y",13,1.94963071276945,2.7306784678265
739,"A",3,"Y",13,0.492037287780837,0.982690155532906
740,"A",3,"Y",13,0.000870741813808085,0.298492456853513
741,"A",3,"Y",13,1.60350178618134,3.71377902788214
742,"A",3,"Y",13,0.594846621956194,2.63176646009814
743,"A",3,"Y",13,1.04866215769472,3.05231983892298
744,"A",3,"Y",13,0.299008595627991,2.67216030261443
745,"A",3,"Y",13,-0.875884153288741,0.496782138959663
746,"A",3,"Y",13,1.45417653128082,1.4252050347848
747,"A",3,"Y",13,1.24945785373368,3.07168827793231
748,"A",3,"Y",13,-1.83023422739693,1.10394037762219
749,"A",3,"Y",13,1.136940015777,1.68315528697192
750,"A",3,"Y",13,0.299057341251853,1.67079097091579
751,"A",3,"Y",13,0.487991568614027,3.18085119608519
752,"A",3,"Y",13,-0.592629240837893,0.642305000329102
753,"A",3,"Y",13,1.00676706528093,1.84683506096062
754,"A",3,"Y",13,0.10712764930316,1.37950196369659
755,"A",3,"Y",13,2.39739942420231,1.49004173499304
756,"A",3,"Y",13,-0.299407715980906,1.12848394043962
757,"A",3,"Y",13,1.01841740901997,2.75939979769015
758,"A",3,"Y",13,0.975473308120478,1.40565395321762
759,"A",3,"Y",13,-0.774172892922786,2.0477435722341
760,"A",3,"Y",13,2.68148739806556,2.5351080818934
761,"A",3,"Y",13,2.18180345592767,1.43760710030409
762,"A",3,"Y",13,1.36935730235947,1.24920339269581
763,"A",3,"Y",13,0.720686096151843,1.15356981001943
764,"A",3,"Y",13,2.31321875454009,1.77447796419798
765,"A",3,"Y",13,1.65166671224608,0.48067390717368
766,"A",3,"Y",13,1.58104736594959,2.30358307461738
767,"A",3,"Y",13,0.486794600419438,2.15399060429795
768,"A",3,"Y",13,2.05144916790212,3.86668246514367
769,"A",3,"Y",13,2.37592524926103,2.52511231886125
770,"A",3,"Y",13,1.24487633228551,2.41172972614066
771,"A",3,"Y",13,1.00539159358712,1.72871113065208
772,"A",3,"Y",13,0.653992509965299,2.84370080464586
773,"A",3,"Y",13,-0.353277113241206,0.865021430141417
774,"A",3,"Y",13,1.75476435081511,2.92365755134057
775,"A",3,"Y",13,0.449416078819087,3.26303028795622
776,"A",3,"Y",13,-1.23731719662028,1.31769544997206
777,"A",3,"Y",13,2.30686543529631,2.74752441005078
778,"A",3,"Y",13,0.549360310168996,2.86624160126358
779,"A",3,"Y",13,-0.366627834698062,0.53599189647794
780,"A",3,"Y",13,-0.14583339655372,2.83626783260093
781,"A",3,"Y",13,2.93532933746055,2.07013700712838
782,"A",3,"Y",13,0.407282875262747,3.94864483341003
783,"A",3,"Y",13,1.52201256847107,2.74128401633273
784,"A",3,"Y",13,-0.711959211674922,1.86207468738184
785,"A",3,"Y",13,1.77764313469722,1.11016706824136
786,"A",3,"Y",13,-0.327047104223889,0.532962792749574
787,"A",3,"Y",13,-0.064111539996403,0.0212180388683725
788,"A",3,"Y",13,0.406933369770907,2.36801507255982
789,"A",3,"Y",13,1.53820774429338,2.20236928381507
790,"A",3,"Y",13,-0.373783811351511,2.55307227605795
791,"A",3,"Y",13,0.0393379238017784,1.04340318287607
792,"A",3,"Y",13,1.24111549579809,2.19601810062041
793,"A",3,"Y",13,1.00477194925617,1.26115577799133
794,"A",3,"Y",13,1.79816999220427,2.24989223721084
795,"A",3,"Y",13,0.874711316988514,3.04854507589143
796,"A",3,"Y",13,1.19908466534614,0.475656338852476
797,"A",3,"Y",13,-1.06683287039633,0.99723906932088
798,"A",3,"Y",13,2.41198701708691,4.18560738018963
799,"A",3,"Y",13,0.857291939987544,3.08075281314487
800,"A",3,"Y",13,1.03899259015778,1.23425544133508
801,"A",3,"Y",13,0.632590482845321,0.54051445785969
802,"A",3,"Y",13,-0.132774475679203,2.05252211068333
803,"A",3,"Y",13,1.78826449009069,1.26756076580636
804,"A",3,"Y",13,1.85460661803983,3.22092576453875
805,"A",3,"Y",13,0.82017181331609,2.42767865291605
